序号,招聘信息ID,企业名称,企业类型,招聘岗位,薪资范围,招募类型,期望学历,工作年数,招募人数,岗位类型,技能需求,公司地址,工作福利
1311,	1482185488751263758,深圳市一面网络技术有限公司,['互联网'],数据分析师（商业方向）(CNUP),"[10000, 20000]",全职,本科,0年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1312,	1482185488751263757,深圳市易商云科技有限公司,['互联网'],增长运营经理,"[12000, 36000]",全职,硕士,5年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1313,	1482185488751263756,深圳市云创得力数据有限公司,['互联网'],云产品销售经理,"[10000, 15000]",全职,大专,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1314,	1482185488751263755,深圳市长亮科技股份有限公司,['互联网'],产品销售经理（金融BI/大数据）,"[10000, 15000]",全职,本科,0年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1315,	1482185488751263754,深圳市智灵时代科技有限公司,['互联网'],nlp算法工程师,"[20000, 35000]",全职,硕士,5年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1316,	1482185488751263753,深圳市智灵时代科技有限公司,['互联网'],数据分析师,"[15000, 25000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1317,	1482185488751263752,深圳市智灵时代科技有限公司,['互联网'],数据分析师,"[15000, 25000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1318,	1482185488751263751,深圳素士科技股份有限公司,['互联网'],数据分析师,"[7000, 10000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1319,	1482185488751263750,深圳素士科技股份有限公司,['互联网'],数据分析师,"[7000, 10000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1320,	1482185488751263749,深圳虾皮信息科技有限公司,['互联网'],数据分析师,"[15000, 25000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1321,	1482185488751263748,深圳虾皮信息科技有限公司,['互联网'],高级数据分析师（广州）,"[30000, 50000]",全职,本科,3年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1322,	1482185488751263747,深圳虾皮信息科技有限公司,['互联网'],数据分析师,"[15000, 25000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1323,	1482185488751263746,深圳虾皮信息科技有限公司,['互联网'],高级数据分析师（广州）,"[30000, 50000]",全职,本科,3年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1324,	1482185488751263745,深圳盈富斯科技有限公司,['互联网'],数据分析师,"[7000, 10000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1325,	1482185488751263744,深圳盈富斯科技有限公司,['互联网'],数据分析师,"[7000, 10000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1326,	1482185488747069440,深圳盈富斯科技有限公司,['互联网'],数据分析师,"[7000, 10000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1327,	1482185263353561099,神策网络科技(北京)有限公司,['互联网'],数据分析师-广州,"[10000, 25000]",全职,本科,3年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1328,	1482185263353561098,神策网络科技(北京)有限公司,['互联网'],数据分析师-广州,"[10000, 25000]",全职,本科,3年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1329,	1482185263353561097,施德朗(广州)电气科技有限公司,['互联网'],数据处理分析师,"[6000, 8000]",全职,大专,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1330,	1482185263353561096,施德朗(广州)电气科技有限公司,['互联网'],数据处理分析师,"[6000, 8000]",全职,大专,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1331,	1482185263353561095,数数信息科技(上海)有限公司,['互联网'],数据分析师（成都）(MJ000049),"[13000, 25000]",全职,本科,0年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1332,	1482185263353561094,数字广东网络建设有限公司,['互联网'],高级数据安全治理工程师,"[15000, 25000]",全职,本科,3年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1333,	1482185263353561093,数字广东网络建设有限公司,['互联网'],数据治理工程师,"[15000, 25000]",全职,本科,5年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1334,	1482185263353561092,数字广东网络建设有限公司,['互联网'],大数据产品经理,"[15000, 30000]",全职,本科,10年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1335,	1482185263353561091,数字广东网络建设有限公司,['互联网'],高级大数据产品经理,"[15000, 30000]",全职,本科,5年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1336,	1482185263353561090,数字广东网络建设有限公司,['互联网'],高级大数据产品经理,"[20000, 30000]",全职,本科,5年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1337,	1482185263353561089,苏州百捷信息科技有限公司,['互联网'],数据分析专员,"[4000, 5000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1338,	1482185263353561088,苏州百捷信息科技有限公司,['互联网'],高级数据分析师,"[10000, 15000]",全职,大专,3年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1339,	1482185263349366791,苏州百捷信息科技有限公司,['互联网'],高级数据分析师,"[10000, 15000]",全职,大专,3年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1340,	1482185263349366790,索菲亚家居股份有限公司,['互联网'],数据分析师,"[5000, 8000]",全职,本科,3年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1341,	1482185263349366789,索菲亚家居股份有限公司,['互联网'],数据分析师,"[5000, 8000]",全职,本科,3年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1342,	1482185263349366788,索菲亚家居股份有限公司,['互联网'],产品经理（家具）,"[10000, 15000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1343,	1482185263349366787,索芙特易购网络科技有限公司,['互联网'],数据分析师,"[10000, 15000]",全职,大专,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1344,	1482185263349366786,探迹(珠海)科技合伙企业(有限合伙),['互联网'],nlp算法工程师,"[15000, 30000]",全职,本科,3年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1345,	1482185263349366785,探迹(珠海)科技合伙企业(有限合伙),['互联网'],产品经理,"[10000, 15000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1346,	1482185263349366784,汤臣倍健药业有限公司,['互联网'],数据分析专员,"[8000, 12000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1347,	1482185135683141643,腾讯科技(深圳)有限公司,['互联网'],WXG11-微信读书算法工程师（自然语言处理方向）（广州）,"[10000, 15000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1348,	1482185135683141642,腾讯科技(深圳)有限公司,['互联网'],WXG03-微信公众平台NLP算法工程师（广州）,"[10000, 15000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1349,	1482185135683141641,腾讯科技(深圳)有限公司,['互联网'],WXG01-微信视频号内容理解CV/NLP算法工程师（广州/深圳）,"[10000, 15000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1350,	1482185135683141640,腾讯科技(深圳)有限公司,['互联网'],41071-腾讯会议NLP算法工程师（广州）,"[10000, 15000]",全职,本科,3年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1351,	1482185135683141639,腾讯科技(深圳)有限公司,['互联网'],WXG08-微信搜一搜NLP算法工程师（北京/广州）（广州）,"[10000, 15000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1352,	1482185135683141638,腾讯科技(深圳)有限公司,['互联网'],WXG01-微信基础业务数据分析师（广州）,"[10000, 15000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1353,	1482185135683141637,腾讯科技(深圳)有限公司,['互联网'],WXG02-微信专家数据分析师（广州）,"[10000, 15000]",全职,大专,5年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1354,	1482185135683141636,腾讯科技(深圳)有限公司,['互联网'],WXG10-企业微信数据分析师（广/深/成）-广州,"[10000, 15000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1355,	1482185135683141635,腾讯科技(深圳)有限公司,['互联网'],WXG12-微信安全视频号直播数据分析师（广州）,"[10000, 15000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1356,	1482185135683141634,腾讯科技(深圳)有限公司,['互联网'],WXG01-微信视频号数据分析师,"[10000, 15000]",全职,大专,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1357,	1482185135683141633,腾讯科技(深圳)有限公司,['互联网'],WXG01-微信视频号直播数据分析师,"[10000, 15000]",全职,大专,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1358,	1482185135683141632,腾讯科技(深圳)有限公司,['互联网'],WXG01-微信视频号数据分析师（用户增长方向）,"[10000, 15000]",全职,大专,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1359,	1482185135678947333,腾讯科技(深圳)有限公司,['互联网'],WXG11-微信读书数据分析师（用户分析方向）,"[10000, 15000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1360,	1482185135678947332,腾讯科技(深圳)有限公司,['互联网'],WXG11-微信读书数据分析师（内容分析方向）,"[10000, 15000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1361,	1482185135678947331,腾讯科技(深圳)有限公司,['互联网'],WXG01-微信基础业务数据分析师（广州）,"[10000, 15000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1362,	1482185135678947330,腾讯科技(深圳)有限公司,['互联网'],WXG02-微信专家数据分析师（广州）,"[10000, 15000]",全职,大专,5年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1363,	1482185135678947329,腾讯科技(深圳)有限公司,['互联网'],WXG10-企业微信数据分析师（广/深/成）-广州,"[10000, 15000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1364,	1482185135678947328,腾讯科技(深圳)有限公司,['互联网'],WXG12-微信安全视频号直播数据分析师（广州）,"[10000, 15000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1365,	1482185135674753034,腾讯科技(深圳)有限公司,['互联网'],WXG01-微信视频号数据分析师,"[10000, 15000]",全职,大专,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1366,	1482185135674753033,腾讯科技(深圳)有限公司,['互联网'],WXG01-微信视频号直播数据分析师,"[10000, 15000]",全职,大专,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1367,	1482185135674753032,腾讯科技(深圳)有限公司,['互联网'],WXG01-微信视频号数据分析师（用户增长方向）,"[10000, 15000]",全职,大专,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1368,	1482185135674753031,腾讯科技(深圳)有限公司,['互联网'],WXG11-微信读书数据分析师（用户分析方向）,"[10000, 15000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1369,	1482185135674753030,腾讯科技(深圳)有限公司,['互联网'],WXG11-微信读书数据分析师（内容分析方向）,"[10000, 15000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1370,	1482185135674753029,腾讯科技(深圳)有限公司,['互联网'],WXG10-211企业微信产品运营经理（数据/增长，广州）,"[10000, 15000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1371,	1482185135674753028,腾讯科技(深圳)有限公司,['互联网'],WXG10-企业微信产品运营经理（数据分析方向）,"[10000, 15000]",全职,本科,1年,3,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1372,	1482185135674753027,腾讯科技(深圳)有限公司,['互联网'],WXG03-小程序产品经理(数据分析方向),"[10000, 15000]",全职,本科,1年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
1373,	1482185135674753026,腾讯科技(深圳)有限公司,['互联网'],WXG12-数据合规产品运营经理（广州）,"[10000, 15000]",全职,本科,3年,2,['数据'],[],广东省广州市,"['餐饮补贴', '专业培训', '弹性工作']"
